module,type,name,res_id,src,value,comments
mail,model,"ir.model.fields,help",mail.field_mail_message_attachment_ids,Attachments are linked to a document through model / res_id and to the message through this field.,Els adjunts s'associen a un document mitjançant el model / res_id i al missatge mitjançant aquest camp.,
mail,selection,"mail.alias,alias_contact",0,Authenticated Partners,Empresa autenticada,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_author_id,Author,Autor,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_author_id,Author,Autor,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_author_id,Author,Autor,
mail,model,"ir.ui.view,arch_db",mail.view_mail_search,Author,Autor,
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Author Signature (mass mail only),Firma de l'autor (només per enviaments massius),
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_author_id,"Author of the message. If not set, email_from may hold an email address that did not match any partner.","Autor del missatge. Si no es defineix,  email_from  pot tenir una adreça de correu que no coincideixi amb la de ninguna empresa.",
mail,model,"ir.model.fields,help",mail.field_mail_mail_author_id,"Author of the message. If not set, email_from may hold an email address that did not match any partner.","Autor del missatge. Si no es defineix,  email_from  pot tenir una adreça de correu que no coincideixi amb la de ninguna empresa.",
mail,model,"ir.model.fields,help",mail.field_mail_message_author_id,"Author of the message. If not set, email_from may hold an email address that did not match any partner.","Autor del missatge. Si no es defineix,  email_from  pot tenir una adreça de correu que no coincideixi amb la de ninguna empresa.",
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_author_avatar,Author's avatar,Avatar de l'autor,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_author_avatar,Author's avatar,Avatar de l'autor,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_author_avatar,Author's avatar,Avatar de l'autor,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_group_public_id,Authorized Group,Grup autoritzat,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_auto_delete,Auto Delete,Auto esborra,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_auto_delete,Auto Delete,Auto esborra,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_auto_delete,Auto Delete,Auto esborra,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_group_ids,Auto Subscription,Auto subscripció,
mail,model,"ir.ui.view,arch_db",mail.view_mail_message_subtype_form,Auto subscription,Auto subscripció,
mail,model,"ir.ui.view,arch_db",mail.res_partner_view_search_inherit_mail,Available for mass mailing,Disponible per enviament massiu de correu,
mail,code,addons/mail/static/src/xml/followers.xml,89,Be careful with channels following internal notifications,Sigui prudent amb els canals després de les notificacions internes,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_body_html,Body,Missatge,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_body_html,Body,Missatge,
mail,model,"ir.ui.view,arch_db",mail.view_mail_form,Body,Missatge,
mail,model,"ir.ui.view,arch_db",mail.view_message_form,Body,Missatge,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_message_bounce,Bounce,Rebot,
mail,model,"ir.model.fields,field_description",mail.field_res_users_message_bounce,Bounce,Rebot,
mail,selection,"mail.notification,email_status",0,Bounced,Rebotat,
mail,model,"mail.activity.type,name",mail.mail_activity_data_call,Call,Trucada,
mail,code,addons/mail/static/src/js/followers.js,343,Cancel,Cancel·la,openerp-web
mail,code,addons/mail/static/src/xml/activity.xml,65,Cancel,Cancel,openerp-web
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Cancel,Cancel·la,
mail,model,"ir.ui.view,arch_db",mail.mail_wizard_invite_form,Cancel,Cancel·la,
mail,model,"ir.ui.view,arch_db",mail.view_mail_form,Cancel,Cancel·la,
mail,model,"ir.ui.view,arch_db",mail.view_mail_tree,Cancel Email,Cancel·lar correu electrònic,
mail,selection,"mail.mail,state",0,Cancelled,Cancel·lat,
mail,selection,"mail.shortcode,shortcode_type",0,Canned Response,Resposta preparada,
mail,model,"ir.model,name",mail.model_mail_shortcode,Canned Response / Shortcode,Resposta preparada/ shortcode,
mail,model,"ir.model.fields,help",mail.field_mail_mail_email_cc,Carbon copy message recipients,Destinataris amb còpia de carbó del missatge,
mail,model,"ir.model.fields,help",mail.field_email_template_preview_email_cc,Carbon copy recipients (placeholders may be used here),Destinataris per còpia a carbó (es pot utilitzar aquí expressions de camp),
mail,model,"ir.model.fields,help",mail.field_mail_template_email_cc,Carbon copy recipients (placeholders may be used here),Destinataris per còpia a carbó (es pot utilitzar aquí expressions de camp),
mail,model,"ir.model.fields,help",mail.field_mail_activity_activity_category,Categories may trigger specific behavior like opening calendar view,Categories may trigger specific behavior like opening calendar view,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type_category,Categories may trigger specific behavior like opening calendar view,Categories may trigger specific behavior like opening calendar view,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_activity_category,Category,Categoria,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type_category,Category,Categoria,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_email_cc,Cc,Cc,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_email_cc,Cc,Cc,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_email_cc,Cc,Cc,
mail,model,"ir.ui.view,arch_db",mail.view_mail_tracking_value_form,Change,Canvia,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_field,Changed Field,Camp canviat,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner_channel_id,Channel,Canal,
mail,model,"ir.ui.view,arch_db",mail.mail_channel_partner_view_form,Channel,Canal,
mail,selection,"mail.channel,channel_type",0,Channel,Canal,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_channel_message_ids,Channel Message,Channel Message,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_channel_type,Channel Type,Tipus de canal,
mail,code,addons/mail/static/src/xml/client_action.xml,36,Channels,Canals,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,172,Channels,Canals,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,19,Channels,Channels,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,36,Channels,Channels,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_channel_ids,Channels,Canals,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_channel_ids,Channels,Canals,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_channel_ids,Channels,Canals,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite_channel_ids,Channels,Canals,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_channel_ids,Channels,Canals,
mail,model,"ir.model.fields,field_description",mail.field_res_users_channel_ids,Channels,Canals,
mail,model,"ir.ui.menu,name",mail.mail_channel_menu_settings,Channels,Canals,
mail,model,"ir.ui.view,arch_db",mail.mail_channel_partner_view_tree,Channels,Canals,
mail,model,"ir.actions.act_window,name",mail.mail_channel_partner_action,Channels/Partner,Canals/socis,
mail,model,"ir.ui.menu,name",mail.mail_channel_partner_menu,Channels/Partner,Canals/socis,
mail,code,addons/mail/static/src/xml/client_action.xml,168,Chat,Conversa,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,18,Chat,Chat,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,32,Chat,Chat,openerp-web
mail,model,"ir.actions.client,name",mail.mail_channel_action_client_chat,Chat,Conversa,
mail,selection,"mail.channel,channel_type",0,Chat Discussion,Discussió,
mail,model,"ir.actions.act_window,name",mail.mail_shortcode_action,Chat Shortcode,Shortcode de conversa,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_child_ids,Child Messages,Missatges fills,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_child_ids,Child Messages,Missatges fills,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_child_ids,Child Messages,Missatges fills,
mail,model,"ir.ui.view,arch_db",mail.email_template_preview_form,Choose an example,Esculli un exemple,
mail,code,addons/mail/models/mail_thread.py,349,Click here to add new %(document)s or send an email to: %(email_link)s,Faci clic per afegir un nou %(document)s o enviar un correu a: %(email_link)s,
mail,code,addons/mail/models/mail_thread.py,367,Click here to add new %s,Feu clic aquí per afegir un nou %s,
mail,model,"ir.actions.act_window,help",mail.mail_shortcode_action,Click to define a new chat shortcode.,Feu clic per definir un nou shortcode de conversa,
mail,selection,"mail.channel.partner,fold_state",0,Closed,Tancat,
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Comma-separated carbon copy recipients addresses,Direccions CC separades per comes,
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Comma-separated ids of recipient partners,IDs de destinataris separats per comes,
mail,model,"ir.model.fields,help",mail.field_email_template_preview_partner_to,Comma-separated ids of recipient partners (placeholders may be used here),"Ids de destinataris separats per comes (""pot utilitzar marcadors"")",
mail,model,"ir.model.fields,help",mail.field_mail_template_partner_to,Comma-separated ids of recipient partners (placeholders may be used here),"Ids de destinataris separats per comes (""pot utilitzar marcadors"")",
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Comma-separated recipient addresses,Direccions de destinataris separats per comes,
mail,model,"ir.model.fields,help",mail.field_email_template_preview_email_to,Comma-separated recipient addresses (placeholders may be used here),Destinataris separats per comes (es poden utilitzar aquí expressions de camps),
mail,model,"ir.model.fields,help",mail.field_mail_template_email_to,Comma-separated recipient addresses (placeholders may be used here),Destinataris separats per comes (es poden utilitzar aquí expressions de camps),
mail,model,"ir.ui.view,arch_db",mail.view_mail_search,Comment,Comentari,
mail,selection,"mail.compose.message,message_type",0,Comment,Comentari,
mail,selection,"mail.message,message_type",0,Comment,Comentari,
mail,model,"ir.actions.act_window,name",mail.action_email_compose_message_wizard,Compose Email,Compondre correu electrònic,
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Compose Email,Compondre correu electrònic,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_composition_mode,Composition mode,Mode de composició,
mail,model,"ir.ui.view,arch_db",mail.res_config_settings_view_form,Configure your activity types,Configure your activity types,
mail,code,addons/mail/static/src/xml/thread.xml,114,"Congratulations, your inbox is empty","Felicitats, la vostra bústia d'entrada és buida",openerp-web
mail,code,addons/mail/static/src/js/client_action.js,650,"Congratulations, your inbox is empty!","Congratulations, your inbox is empty!",openerp-web
mail,model,"ir.model,name",mail.model_res_partner,Contact,Contacte,
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Content,Contingut,
